* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\Elysian Diva - 250m - Red Foam R.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 29, 2023 8:27:35 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\Elysian Diva - 250m - Red Foam R.txt Format: Comma/Tab/Space delimited data 54607 values loaded, 2 Hz to 20,000 Hz 
* Measurement: Rlysian Diva - 250m - Red Foa
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 2.200 Hz
*
* Freq(Hz)	SPL(dB)
475.000000	67.029
482.000000	67.015
487.000000	67.005
494.000000	66.991
500.000000	66.981
508.000000	66.967
515.000000	66.955
522.000000	66.944
530.000000	66.934
538.000000	66.923
545.000000	66.914
552.000000	66.909
560.000000	66.901
570.000000	66.890
580.000000	66.880
590.000000	66.871
600.000000	66.861
608.000000	66.857
615.000000	66.855
622.000000	66.854
630.000000	66.853
640.000000	66.853
650.000000	66.855
660.000000	66.856
670.000000	66.859
680.000000	66.862
690.000000	66.868
700.000000	66.878
710.000000	66.886
720.000000	66.898
730.000000	66.911
740.000000	66.928
750.000000	66.944
762.000000	66.969
775.000000	66.998
788.000000	67.031
800.000000	67.065
812.000000	67.094
825.000000	67.131
838.000000	67.171
850.000000	67.215
862.000000	67.260
875.000000	67.315
885.000000	67.361
900.000000	67.434
912.000000	67.499
925.000000	67.573
938.000000	67.651
950.000000	67.727
962.000000	67.807
975.000000	67.893
988.000000	67.987
1000.000000	68.077
1015.000000	68.201
1030.000000	68.330
1044.000000	68.451
1060.000000	68.589
1075.000000	68.719
1090.000000	68.848
1106.000000	68.982
1120.000000	69.097
1138.000000	69.239
1150.000000	69.333
1172.000000	69.499
1180.000000	69.555
1206.000000	69.736
1220.000000	69.828
1241.000000	69.959
1250.000000	70.008
1265.000000	70.075
1280.000000	70.133
1315.000000	70.259
1320.000000	70.276
1340.000000	70.342
1360.000000	70.405
1380.000000	70.464
1400.000000	70.522
1430.000000	70.606
1450.000000	70.660
1475.000000	70.728
1500.000000	70.795
1525.000000	70.861
1550.000000	70.929
1575.000000	70.997
1600.000000	71.071
1625.000000	71.172
1650.000000	71.280
1675.000000	71.389
1700.000000	71.498
1725.000000	71.610
1750.000000	71.724
1775.000000	71.838
1800.000000	71.955
1825.000000	72.074
1850.000000	72.195
1875.000000	72.316
1900.000000	72.439
1925.000000	72.563
1950.000000	72.689
1975.000000	72.818
2000.000000	72.948
2030.000000	73.100
2060.000000	73.251
2090.000000	73.406
2120.000000	73.563
2140.000000	73.669
2180.000000	73.884
2200.000000	73.993
2240.000000	74.214
2270.000000	74.382
2300.000000	74.551
2330.000000	74.723
2360.000000	74.896
2400.000000	75.126
2430.000000	75.298
2470.000000	75.521
2500.000000	75.682
2540.000000	75.883
2580.000000	76.063
2620.000000	76.219
2650.000000	76.316
2690.000000	76.421
2720.000000	76.483
2760.000000	76.545
2800.000000	76.586
2850.000000	76.610
2900.000000	76.605
2950.000000	76.577
3000.000000	76.528
3040.000000	76.477
3070.000000	76.433
3110.000000	76.371
3150.000000	76.304
3200.000000	76.217
3250.000000	76.128
3300.000000	76.039
3350.000000	75.947
3400.000000	75.855
3450.000000	75.764
3500.000000	75.678
3550.000000	75.602
3600.000000	75.542
3650.000000	75.502
3700.000000	75.486
3750.000000	75.495
3820.000000	75.548
3870.000000	75.616
3950.000000	75.765
4000.000000	75.881
4060.000000	76.034
4120.000000	76.197
4180.000000	76.365
4250.000000	76.552
4310.000000	76.692
4370.000000	76.803
4440.000000	76.882
4500.000000	76.894
4550.000000	76.859
4620.000000	76.735
4680.000000	76.557
4750.000000	76.265
4820.000000	75.896
4870.000000	75.595
4940.000000	75.134
5000.000000	74.712
5080.000000	74.125
5150.000000	73.615
5220.000000	73.126
5300.000000	72.606
5380.000000	72.135
5450.000000	71.772
5520.000000	71.456
5600.000000	71.158
5700.000000	70.900
5800.000000	70.773
5900.000000	70.803
6000.000000	70.787
6080.000000	70.606
6150.000000	70.324
6220.000000	70.141
6300.000000	70.128
6400.000000	70.279
6500.000000	70.490
6600.000000	70.722
6700.000000	70.964
6800.000000	71.209
6900.000000	71.445
7000.000000	71.669
7100.000000	71.878
7200.000000	72.070
7300.000000	72.233
7400.000000	72.356
7500.000000	72.433
7620.000000	72.462
7750.000000	72.417
7880.000000	72.295
8000.000000	72.102
8120.000000	71.784
8250.000000	71.376
8380.000000	70.946
8500.000000	70.543
8620.000000	70.144
8750.000000	69.723
8850.000000	69.415
9000.000000	68.983
9120.000000	68.670
9250.000000	68.372
9380.000000	68.125
9500.000000	67.943
9620.000000	67.804
9750.000000	67.699
9880.000000	67.621
10000.000000	67.561
10150.000000	67.520
10300.000000	67.561
10440.000000	67.760
10600.000000	68.180
10750.000000	68.715
10900.000000	69.350
11060.000000	70.112
11200.000000	70.823
11380.000000	71.729
11500.000000	72.266
11720.000000	72.919
11800.000000	73.005
12060.000000	72.674
12200.000000	72.191
12410.000000	71.301
12500.000000	70.905
12650.000000	70.206
12800.000000	69.566
13150.000000	68.845
13200.000000	68.824
13400.000000	68.827
13600.000000	68.709
13800.000000	68.267
14000.000000	67.579
14300.000000	66.425
14500.000000	65.680
14750.000000	64.802
15000.000000	64.013
15250.000000	63.240
15500.000000	62.212
15750.000000	60.446
16000.000000	58.374
16250.000000	57.779
16500.000000	59.588
16750.000000	62.623
17000.000000	64.602
17250.000000	63.894
17500.000000	60.718
17750.000000	57.893
18000.000000	55.612
18250.000000	53.548
18500.000000	51.520
18750.000000	49.022
19000.000000	45.787
19250.000000	42.223
19500.000000	38.434
19750.000000	35.235
