* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\Penon 10th Anniversary Foam R.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 29, 2023 8:27:35 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\Penon 10th Anniversary Foam R.txt Format: Comma/Tab/Space delimited data 54607 values loaded, 2 Hz to 20,000 Hz 
* Measurement: Renon 10th Anniversary Foam
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 2.200 Hz
*
* Freq(Hz)	SPL(dB)
2120.000000	71.679
2140.000000	71.733
2180.000000	71.852
2200.000000	71.912
2240.000000	72.062
2270.000000	72.206
2300.000000	72.391
2330.000000	72.594
2360.000000	72.782
2400.000000	73.015
2430.000000	73.184
2470.000000	73.404
2500.000000	73.565
2540.000000	73.778
2580.000000	73.980
2620.000000	74.176
2650.000000	74.312
2690.000000	74.475
2720.000000	74.585
2760.000000	74.714
2800.000000	74.822
2850.000000	74.922
2900.000000	74.989
2950.000000	75.029
3000.000000	75.048
3040.000000	75.047
3070.000000	75.041
3110.000000	75.029
3150.000000	75.012
3200.000000	74.993
3250.000000	74.978
3300.000000	74.974
3350.000000	74.986
3400.000000	75.007
3450.000000	75.042
3500.000000	75.075
3550.000000	75.094
3600.000000	75.086
3650.000000	75.065
3700.000000	75.097
3750.000000	75.201
3820.000000	75.386
3870.000000	75.481
3950.000000	75.497
4000.000000	75.395
4060.000000	75.158
4120.000000	74.813
4180.000000	74.382
4250.000000	73.805
4310.000000	73.281
4370.000000	72.761
4440.000000	72.208
4500.000000	71.796
4550.000000	71.514
4620.000000	71.202
4680.000000	71.020
4750.000000	70.898
4820.000000	70.869
4870.000000	70.899
4940.000000	70.965
5000.000000	71.041
5080.000000	71.064
5150.000000	70.971
5220.000000	70.744
5300.000000	70.356
5380.000000	69.904
5450.000000	69.452
5520.000000	68.917
5600.000000	68.205
5700.000000	67.189
5800.000000	66.198
5900.000000	65.339
6000.000000	64.627
6080.000000	64.174
6150.000000	63.849
6220.000000	63.573
6300.000000	63.355
6400.000000	63.332
6500.000000	63.488
6600.000000	63.785
6700.000000	64.231
6800.000000	64.823
6900.000000	65.516
7000.000000	66.338
7100.000000	67.293
7200.000000	68.320
7300.000000	69.374
7400.000000	70.445
7500.000000	71.527
7620.000000	72.785
7750.000000	73.940
7880.000000	74.650
8000.000000	74.928
8120.000000	74.842
8250.000000	74.692
8380.000000	74.613
8500.000000	74.662
8620.000000	74.845
8750.000000	75.126
8850.000000	75.316
9000.000000	75.429
9120.000000	75.314
9250.000000	75.000
9380.000000	74.531
9500.000000	74.007
9620.000000	73.429
9750.000000	72.752
9880.000000	72.016
10000.000000	71.292
10150.000000	70.462
10300.000000	69.692
10440.000000	69.052
10600.000000	68.464
10750.000000	68.077
10900.000000	67.841
11060.000000	67.686
11200.000000	67.556
11380.000000	67.233
11500.000000	66.905
11720.000000	66.315
11800.000000	66.054
12060.000000	65.096
12200.000000	64.647
12410.000000	64.222
12500.000000	64.160
12650.000000	64.106
12800.000000	64.095
13150.000000	62.587
13200.000000	62.035
13400.000000	59.253
13600.000000	56.033
13800.000000	52.971
14000.000000	50.351
14300.000000	47.511
14500.000000	46.712
14750.000000	46.986
15000.000000	48.223
15250.000000	49.715
15500.000000	51.048
15750.000000	52.740
16000.000000	53.957
16250.000000	54.115
16500.000000	53.159
16750.000000	52.218
17000.000000	51.854
17250.000000	51.884
17500.000000	52.251
17750.000000	52.627
18000.000000	53.028
18250.000000	52.924
18500.000000	52.343
18750.000000	50.594
19000.000000	48.417
19250.000000	46.207
19500.000000	46.171
19750.000000	47.084
