* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\Sennheiser IE600 - o-ring - Foam R.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 29, 2023 8:27:35 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\Sennheiser IE600 - o-ring - Foam R.txt Format: Comma/Tab/Space delimited data 54607 values loaded, 2 Hz to 20,000 Hz 
* Measurement: Rennheiser IE600 - o-ring - Foa
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 2.200 Hz
*
* Freq(Hz)	SPL(dB)
6.600000	76.332
6.700000	76.422
6.800000	76.522
6.900000	76.629
7.000000	76.745
7.100000	76.874
7.200000	77.009
7.300000	77.143
7.400000	77.272
7.500000	77.401
7.620000	77.549
7.750000	77.690
7.880000	77.812
8.000000	77.910
8.120000	77.992
8.250000	78.061
8.380000	78.118
8.500000	78.165
8.620000	78.201
8.750000	78.238
8.850000	78.269
9.000000	78.317
9.120000	78.358
9.250000	78.408
9.380000	78.464
9.500000	78.516
9.620000	78.570
9.750000	78.630
9.880000	78.679
10.000000	78.707
10.150000	78.726
10.300000	78.734
10.440000	78.729
10.600000	78.716
10.750000	78.701
10.900000	78.684
11.060000	78.668
11.200000	78.655
11.380000	78.640
11.500000	78.632
11.720000	78.620
11.800000	78.616
12.060000	78.602
12.200000	78.592
12.410000	78.577
12.500000	78.576
12.650000	78.582
12.800000	78.591
13.150000	78.615
13.200000	78.619
13.400000	78.636
13.600000	78.652
13.800000	78.669
14.000000	78.682
14.300000	78.694
14.500000	78.697
14.750000	78.696
15.000000	78.691
15.250000	78.687
15.500000	78.683
15.750000	78.680
16.000000	78.676
16.250000	78.672
16.500000	78.665
16.750000	78.651
17.000000	78.633
17.250000	78.613
17.500000	78.593
17.750000	78.574
18.000000	78.553
18.250000	78.532
18.500000	78.509
18.750000	78.483
19.000000	78.456
19.250000	78.428
19.500000	78.402
19.750000	78.376
20.000000	78.353
20.299999	78.326
20.600000	78.298
20.900000	78.271
21.200001	78.243
21.400000	78.227
21.799999	78.196
22.000000	78.181
22.400000	78.149
22.700001	78.123
23.000000	78.096
23.299999	78.067
23.600000	78.038
24.000000	78.001
24.299999	77.970
24.700001	77.925
25.000000	77.889
25.400000	77.837
25.799999	77.787
26.200001	77.737
26.500000	77.701
26.900000	77.650
27.200001	77.611
27.600000	77.558
28.000000	77.504
28.500000	77.436
29.000000	77.370
29.500000	77.307
30.000000	77.247
30.400000	77.200
30.700001	77.164
31.100000	77.116
31.500000	77.068
32.000000	77.010
32.500000	76.950
33.000000	76.889
33.500000	76.826
34.000000	76.762
34.500000	76.699
35.000000	76.635
35.500000	76.568
36.000000	76.502
36.500000	76.437
37.000000	76.372
37.500000	76.309
38.200001	76.221
38.700001	76.160
39.500000	76.065
40.000000	76.007
40.599998	75.936
41.200001	75.866
41.799999	75.798
42.500000	75.721
43.099998	75.653
43.700001	75.583
44.400002	75.504
45.000000	75.437
45.500000	75.380
46.200001	75.303
46.799999	75.237
47.500000	75.162
48.200001	75.086
48.700001	75.033
49.400002	74.957
50.000000	74.894
50.799999	74.811
51.500000	74.740
52.200001	74.669
53.000000	74.589
53.799999	74.511
54.500000	74.444
55.200001	74.377
56.000000	74.300
57.000000	74.205
58.000000	74.111
59.000000	74.017
60.000000	73.925
60.799999	73.854
61.500000	73.793
62.200001	73.732
63.000000	73.662
64.000000	73.575
65.000000	73.489
66.000000	73.402
67.000000	73.317
68.000000	73.233
69.000000	73.147
70.000000	73.066
71.000000	72.986
72.000000	72.905
73.000000	72.830
74.000000	72.754
75.000000	72.676
76.199997	72.587
77.500000	72.491
78.800003	72.395
80.000000	72.310
81.199997	72.230
82.500000	72.138
83.800003	72.050
85.000000	71.972
86.199997	71.895
87.500000	71.811
88.500000	71.747
90.000000	71.654
91.199997	71.580
92.500000	71.502
93.800003	71.425
95.000000	71.356
96.199997	71.288
97.500000	71.217
98.800003	71.144
100.000000	71.078
101.500000	70.996
103.000000	70.916
104.400002	70.844
106.000000	70.763
107.500000	70.688
109.000000	70.615
110.599998	70.538
112.000000	70.472
113.800003	70.388
115.000000	70.334
117.199997	70.235
118.000000	70.200
120.599998	70.089
122.000000	70.030
124.099998	69.944
125.000000	69.908
126.500000	69.854
128.000000	69.801
131.500000	69.679
132.000000	69.662
134.000000	69.595
136.000000	69.530
138.000000	69.466
140.000000	69.405
143.000000	69.315
145.000000	69.256
147.500000	69.182
150.000000	69.113
152.500000	69.044
155.000000	68.977
157.500000	68.913
160.000000	68.848
162.500000	68.776
165.000000	68.703
167.500000	68.632
170.000000	68.563
172.500000	68.494
175.000000	68.425
177.500000	68.361
180.000000	68.298
182.500000	68.237
185.000000	68.175
187.500000	68.116
190.000000	68.057
192.500000	68.001
195.000000	67.945
197.500000	67.892
200.000000	67.840
203.000000	67.784
206.000000	67.729
209.000000	67.678
212.000000	67.627
214.000000	67.593
218.000000	67.526
220.000000	67.493
224.000000	67.434
227.000000	67.390
230.000000	67.345
233.000000	67.303
236.000000	67.260
240.000000	67.206
243.000000	67.167
247.000000	67.117
250.000000	67.080
254.000000	67.033
258.000000	66.988
262.000000	66.945
265.000000	66.913
269.000000	66.872
272.000000	66.843
276.000000	66.805
280.000000	66.767
285.000000	66.724
290.000000	66.681
295.000000	66.639
300.000000	66.599
304.000000	66.567
307.000000	66.544
311.000000	66.515
315.000000	66.487
320.000000	66.452
325.000000	66.418
330.000000	66.386
335.000000	66.354
340.000000	66.323
345.000000	66.294
350.000000	66.267
355.000000	66.240
360.000000	66.214
365.000000	66.188
370.000000	66.162
375.000000	66.138
382.000000	66.110
387.000000	66.088
395.000000	66.055
400.000000	66.036
406.000000	66.013
412.000000	65.992
418.000000	65.972
425.000000	65.951
431.000000	65.933
437.000000	65.916
444.000000	65.897
450.000000	65.882
455.000000	65.870
462.000000	65.853
468.000000	65.840
475.000000	65.825
482.000000	65.812
487.000000	65.803
494.000000	65.792
500.000000	65.782
508.000000	65.772
515.000000	65.763
522.000000	65.758
530.000000	65.751
538.000000	65.744
545.000000	65.739
552.000000	65.735
560.000000	65.733
570.000000	65.733
580.000000	65.731
590.000000	65.731
600.000000	65.732
608.000000	65.734
615.000000	65.737
622.000000	65.741
630.000000	65.747
640.000000	65.756
650.000000	65.767
660.000000	65.779
670.000000	65.797
680.000000	65.815
690.000000	65.832
700.000000	65.854
710.000000	65.876
720.000000	65.900
730.000000	65.926
740.000000	65.957
750.000000	65.989
762.000000	66.031
775.000000	66.077
788.000000	66.132
800.000000	66.182
812.000000	66.231
825.000000	66.287
838.000000	66.348
850.000000	66.408
862.000000	66.474
875.000000	66.551
885.000000	66.612
900.000000	66.708
912.000000	66.790
925.000000	66.884
938.000000	66.979
950.000000	67.068
962.000000	67.161
975.000000	67.260
988.000000	67.362
1000.000000	67.460
1015.000000	67.596
1030.000000	67.739
1044.000000	67.873
1060.000000	68.030
1075.000000	68.179
1090.000000	68.329
1106.000000	68.485
1120.000000	68.622
1138.000000	68.795
1150.000000	68.909
1172.000000	69.109
1180.000000	69.180
1206.000000	69.402
1220.000000	69.516
1241.000000	69.679
1250.000000	69.743
1265.000000	69.834
1280.000000	69.916
1315.000000	70.095
1320.000000	70.119
1340.000000	70.215
1360.000000	70.308
1380.000000	70.397
1400.000000	70.484
1430.000000	70.612
1450.000000	70.695
1475.000000	70.798
1500.000000	70.898
1525.000000	70.999
1550.000000	71.100
1575.000000	71.203
1600.000000	71.311
1625.000000	71.445
1650.000000	71.584
1675.000000	71.723
1700.000000	71.863
1725.000000	72.003
1750.000000	72.142
1775.000000	72.281
1800.000000	72.419
1825.000000	72.557
1850.000000	72.692
1875.000000	72.826
1900.000000	72.959
1925.000000	73.089
1950.000000	73.217
1975.000000	73.340
2000.000000	73.459
2030.000000	73.591
2060.000000	73.716
2090.000000	73.833
2120.000000	73.943
2140.000000	74.011
2180.000000	74.134
2200.000000	74.189
2240.000000	74.287
2270.000000	74.347
2300.000000	74.395
2330.000000	74.433
2360.000000	74.459
2400.000000	74.475
2430.000000	74.475
2470.000000	74.457
2500.000000	74.432
2540.000000	74.384
2580.000000	74.318
2620.000000	74.240
2650.000000	74.173
2690.000000	74.075
2720.000000	73.995
2760.000000	73.881
2800.000000	73.761
2850.000000	73.606
2900.000000	73.444
2950.000000	73.281
3000.000000	73.118
3040.000000	72.987
3070.000000	72.891
3110.000000	72.764
3150.000000	72.639
3200.000000	72.488
3250.000000	72.343
3300.000000	72.205
3350.000000	72.072
3400.000000	71.947
3450.000000	71.830
3500.000000	71.721
3550.000000	71.619
3600.000000	71.527
3650.000000	71.440
3700.000000	71.365
3750.000000	71.296
3820.000000	71.213
3870.000000	71.164
3950.000000	71.104
4000.000000	71.075
4060.000000	71.047
4120.000000	71.030
4180.000000	71.024
4250.000000	71.030
4310.000000	71.047
4370.000000	71.074
4440.000000	71.117
4500.000000	71.165
4550.000000	71.210
4620.000000	71.283
4680.000000	71.352
4750.000000	71.439
4820.000000	71.530
4870.000000	71.597
4940.000000	71.690
5000.000000	71.764
5080.000000	71.840
5150.000000	71.891
5220.000000	71.926
5300.000000	71.943
5380.000000	71.928
5450.000000	71.886
5520.000000	71.818
5600.000000	71.708
5700.000000	71.533
5800.000000	71.338
5900.000000	71.156
6000.000000	71.027
6080.000000	70.987
6150.000000	71.014
6220.000000	71.105
6300.000000	71.304
6400.000000	71.715
6500.000000	72.222
6600.000000	72.754
6700.000000	73.239
6800.000000	73.606
6900.000000	73.802
7000.000000	73.806
7100.000000	73.637
7200.000000	73.331
7300.000000	72.925
7400.000000	72.455
7500.000000	71.960
7620.000000	71.396
7750.000000	70.941
7880.000000	70.864
8000.000000	71.332
8120.000000	72.301
8250.000000	73.638
8380.000000	74.798
8500.000000	75.487
8620.000000	75.845
8750.000000	76.016
8850.000000	76.086
9000.000000	76.177
9120.000000	76.272
9250.000000	76.394
9380.000000	76.512
9500.000000	76.578
9620.000000	76.573
9750.000000	76.539
9880.000000	76.433
10000.000000	76.184
10150.000000	75.728
10300.000000	75.140
10440.000000	74.522
10600.000000	73.790
10750.000000	73.123
10900.000000	72.505
11060.000000	71.919
11200.000000	71.479
11380.000000	71.017
11500.000000	70.779
11720.000000	70.493
11800.000000	70.438
12060.000000	70.450
12200.000000	70.581
12410.000000	70.949
12500.000000	71.160
12650.000000	71.571
12800.000000	72.052
13150.000000	73.079
13200.000000	73.146
13400.000000	72.986
13600.000000	72.008
13800.000000	70.343
14000.000000	68.359
14300.000000	65.403
14500.000000	63.624
14750.000000	61.655
15000.000000	59.951
15250.000000	58.496
15500.000000	57.257
15750.000000	56.219
16000.000000	55.433
16250.000000	55.053
16500.000000	54.896
16750.000000	54.884
17000.000000	55.006
17250.000000	55.249
17500.000000	55.595
17750.000000	56.003
18000.000000	56.435
18250.000000	56.788
18500.000000	56.910
18750.000000	56.761
19000.000000	56.698
19250.000000	55.968
19500.000000	54.777
19750.000000	53.179
