* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\Softears RSV Foam L.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 29, 2023 8:27:35 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\Softears RSV Foam L.txt Format: Comma/Tab/Space delimited data 54607 values loaded, 2 Hz to 20,000 Hz 
* Measurement: Softears RSV Foam L
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 2.200 Hz
*
* Freq(Hz)	SPL(dB)
16.500000	67.466
16.750000	67.607
17.000000	67.743
17.250000	67.875
17.500000	68.005
17.750000	68.137
18.000000	68.272
18.250000	68.412
18.500000	68.557
18.750000	68.704
19.000000	68.850
19.250000	68.995
19.500000	69.139
19.750000	69.279
20.000000	69.419
20.299999	69.584
20.600000	69.745
20.900000	69.899
21.200001	70.046
21.400000	70.140
21.799999	70.318
22.000000	70.402
22.400000	70.564
22.700001	70.676
23.000000	70.779
23.299999	70.876
23.600000	70.967
24.000000	71.082
24.299999	71.167
24.700001	71.277
25.000000	71.357
25.400000	71.459
25.799999	71.558
26.200001	71.656
26.500000	71.731
26.900000	71.832
27.200001	71.909
27.600000	72.011
28.000000	72.112
28.500000	72.234
29.000000	72.350
29.500000	72.459
30.000000	72.562
30.400000	72.640
30.700001	72.695
31.100000	72.763
31.500000	72.826
32.000000	72.898
32.500000	72.967
33.000000	73.032
33.500000	73.094
34.000000	73.151
34.500000	73.208
35.000000	73.264
35.500000	73.319
36.000000	73.373
36.500000	73.425
37.000000	73.475
37.500000	73.524
38.200001	73.588
38.700001	73.630
39.500000	73.689
40.000000	73.722
40.599998	73.763
41.200001	73.800
41.799999	73.833
42.500000	73.868
43.099998	73.898
43.700001	73.925
44.400002	73.955
45.000000	73.978
45.500000	73.997
46.200001	74.021
46.799999	74.038
47.500000	74.055
48.200001	74.071
48.700001	74.081
49.400002	74.093
50.000000	74.102
50.799999	74.114
51.500000	74.122
52.200001	74.127
53.000000	74.130
53.799999	74.133
54.500000	74.134
55.200001	74.133
56.000000	74.128
57.000000	74.119
58.000000	74.109
59.000000	74.099
60.000000	74.087
60.799999	74.075
61.500000	74.062
62.200001	74.049
63.000000	74.031
64.000000	74.005
65.000000	73.979
66.000000	73.951
67.000000	73.921
68.000000	73.891
69.000000	73.858
70.000000	73.824
71.000000	73.791
72.000000	73.756
73.000000	73.718
74.000000	73.681
75.000000	73.641
76.199997	73.592
77.500000	73.539
78.800003	73.486
80.000000	73.438
81.199997	73.384
82.500000	73.329
83.800003	73.273
85.000000	73.220
86.199997	73.166
87.500000	73.107
88.500000	73.061
90.000000	72.991
91.199997	72.937
92.500000	72.878
93.800003	72.818
95.000000	72.761
96.199997	72.704
97.500000	72.644
98.800003	72.584
100.000000	72.529
101.500000	72.459
103.000000	72.391
104.400002	72.325
106.000000	72.251
107.500000	72.184
109.000000	72.116
110.599998	72.043
112.000000	71.982
113.800003	71.903
115.000000	71.851
117.199997	71.756
118.000000	71.721
120.599998	71.611
122.000000	71.553
124.099998	71.468
125.000000	71.433
126.500000	71.377
128.000000	71.325
131.500000	71.205
132.000000	71.188
134.000000	71.122
136.000000	71.058
138.000000	70.994
140.000000	70.934
143.000000	70.845
145.000000	70.788
147.500000	70.718
150.000000	70.652
152.500000	70.587
155.000000	70.527
157.500000	70.469
160.000000	70.411
162.500000	70.346
165.000000	70.282
167.500000	70.221
170.000000	70.161
172.500000	70.106
175.000000	70.051
177.500000	70.000
180.000000	69.951
182.500000	69.905
185.000000	69.860
187.500000	69.818
190.000000	69.776
192.500000	69.737
195.000000	69.699
197.500000	69.663
200.000000	69.631
203.000000	69.599
206.000000	69.569
209.000000	69.543
212.000000	69.517
214.000000	69.502
218.000000	69.474
220.000000	69.460
224.000000	69.435
227.000000	69.416
230.000000	69.401
233.000000	69.387
236.000000	69.374
240.000000	69.359
243.000000	69.345
247.000000	69.332
250.000000	69.322
254.000000	69.312
258.000000	69.303
262.000000	69.298
265.000000	69.292
269.000000	69.287
272.000000	69.283
276.000000	69.280
280.000000	69.276
285.000000	69.271
290.000000	69.265
295.000000	69.263
300.000000	69.259
304.000000	69.257
307.000000	69.256
311.000000	69.255
315.000000	69.255
320.000000	69.253
325.000000	69.249
330.000000	69.246
335.000000	69.244
340.000000	69.241
345.000000	69.237
350.000000	69.234
355.000000	69.230
360.000000	69.226
365.000000	69.221
370.000000	69.217
375.000000	69.211
382.000000	69.203
387.000000	69.197
395.000000	69.186
400.000000	69.178
406.000000	69.169
412.000000	69.160
418.000000	69.150
425.000000	69.137
431.000000	69.127
437.000000	69.114
444.000000	69.101
450.000000	69.090
455.000000	69.080
462.000000	69.067
468.000000	69.056
475.000000	69.042
482.000000	69.026
487.000000	69.015
494.000000	69.000
500.000000	68.986
508.000000	68.969
515.000000	68.956
522.000000	68.941
530.000000	68.925
538.000000	68.909
545.000000	68.893
552.000000	68.879
560.000000	68.863
570.000000	68.842
580.000000	68.823
590.000000	68.803
600.000000	68.784
608.000000	68.766
615.000000	68.750
622.000000	68.735
630.000000	68.718
640.000000	68.698
650.000000	68.680
660.000000	68.662
670.000000	68.645
680.000000	68.628
690.000000	68.612
700.000000	68.599
710.000000	68.586
720.000000	68.574
730.000000	68.565
740.000000	68.555
750.000000	68.548
762.000000	68.542
775.000000	68.539
788.000000	68.540
800.000000	68.542
812.000000	68.543
825.000000	68.544
838.000000	68.550
850.000000	68.560
862.000000	68.574
875.000000	68.594
885.000000	68.612
900.000000	68.645
912.000000	68.676
925.000000	68.715
938.000000	68.756
950.000000	68.799
962.000000	68.846
975.000000	68.898
988.000000	68.954
1000.000000	69.010
1015.000000	69.093
1030.000000	69.181
1044.000000	69.265
1060.000000	69.359
1075.000000	69.446
1090.000000	69.533
1106.000000	69.624
1120.000000	69.701
1138.000000	69.796
1150.000000	69.858
1172.000000	69.964
1180.000000	70.000
1206.000000	70.110
1220.000000	70.165
1241.000000	70.241
1250.000000	70.266
1265.000000	70.295
1280.000000	70.314
1315.000000	70.348
1320.000000	70.352
1340.000000	70.366
1360.000000	70.377
1380.000000	70.387
1400.000000	70.394
1430.000000	70.404
1450.000000	70.410
1475.000000	70.417
1500.000000	70.426
1525.000000	70.435
1550.000000	70.446
1575.000000	70.460
1600.000000	70.484
1625.000000	70.535
1650.000000	70.596
1675.000000	70.658
1700.000000	70.723
1725.000000	70.791
1750.000000	70.864
1775.000000	70.939
1800.000000	71.017
1825.000000	71.100
1850.000000	71.187
1875.000000	71.276
1900.000000	71.369
1925.000000	71.467
1950.000000	71.568
1975.000000	71.672
2000.000000	71.778
2030.000000	71.905
2060.000000	72.037
2090.000000	72.175
2120.000000	72.316
2140.000000	72.413
2180.000000	72.615
2200.000000	72.719
2240.000000	72.931
2270.000000	73.097
2300.000000	73.265
2330.000000	73.438
2360.000000	73.613
2400.000000	73.850
2430.000000	74.031
2470.000000	74.273
2500.000000	74.456
2540.000000	74.698
2580.000000	74.938
2620.000000	75.174
2650.000000	75.347
2690.000000	75.571
2720.000000	75.732
2760.000000	75.937
2800.000000	76.128
2850.000000	76.343
2900.000000	76.527
2950.000000	76.677
3000.000000	76.792
3040.000000	76.854
3070.000000	76.884
3110.000000	76.902
3150.000000	76.895
3200.000000	76.851
3250.000000	76.773
3300.000000	76.670
3350.000000	76.549
3400.000000	76.416
3450.000000	76.276
3500.000000	76.133
3550.000000	75.987
3600.000000	75.843
3650.000000	75.700
3700.000000	75.563
3750.000000	75.432
3820.000000	75.261
3870.000000	75.151
3950.000000	74.996
4000.000000	74.914
4060.000000	74.828
4120.000000	74.761
4180.000000	74.712
4250.000000	74.680
4310.000000	74.673
4370.000000	74.683
4440.000000	74.719
4500.000000	74.768
4550.000000	74.822
4620.000000	74.912
4680.000000	75.003
4750.000000	75.121
4820.000000	75.249
4870.000000	75.343
4940.000000	75.477
5000.000000	75.585
5080.000000	75.705
5150.000000	75.792
5220.000000	75.861
5300.000000	75.914
5380.000000	75.935
5450.000000	75.925
5520.000000	75.891
5600.000000	75.822
5700.000000	75.701
5800.000000	75.554
5900.000000	75.417
6000.000000	75.300
6080.000000	75.188
6150.000000	75.071
6220.000000	74.938
6300.000000	74.775
6400.000000	74.574
6500.000000	74.317
6600.000000	73.987
6700.000000	73.596
6800.000000	73.173
6900.000000	72.763
7000.000000	72.357
7100.000000	71.916
7200.000000	71.564
7300.000000	71.283
7400.000000	71.053
7500.000000	70.873
7620.000000	70.728
7750.000000	70.647
7880.000000	70.615
8000.000000	70.593
8120.000000	70.510
8250.000000	70.399
8380.000000	70.275
8500.000000	70.132
8620.000000	69.956
8750.000000	69.720
8850.000000	69.503
9000.000000	69.127
9120.000000	68.795
9250.000000	68.452
9380.000000	68.090
9500.000000	67.752
9620.000000	67.440
9750.000000	67.138
9880.000000	66.876
10000.000000	66.690
10150.000000	66.555
10300.000000	66.489
10440.000000	66.478
10600.000000	66.490
10750.000000	66.458
10900.000000	66.291
11060.000000	65.894
11200.000000	65.430
11380.000000	64.920
11500.000000	64.710
11720.000000	64.495
11800.000000	64.418
12060.000000	64.187
12200.000000	64.102
12410.000000	63.932
12500.000000	63.841
12650.000000	63.663
12800.000000	63.486
13150.000000	63.193
13200.000000	63.172
13400.000000	63.166
13600.000000	63.308
13800.000000	63.626
14000.000000	64.135
14300.000000	65.189
14500.000000	65.916
14750.000000	66.360
15000.000000	65.733
15250.000000	64.056
15500.000000	62.021
15750.000000	60.278
16000.000000	59.075
16250.000000	58.433
16500.000000	58.144
16750.000000	58.097
17000.000000	58.221
17250.000000	58.493
17500.000000	58.893
17750.000000	59.382
18000.000000	59.853
18250.000000	60.175
18500.000000	60.770
18750.000000	62.720
19000.000000	64.007
19250.000000	64.225
19500.000000	63.563
19750.000000	61.985
